"STATION","NAME","DATE","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WESD","WESF"
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-02",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-03",,,,,,"1.62",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-04",,,,,,"0.26",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-05",,,,,,"0.30",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-06",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-07",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-08",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-09",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-10",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-11",,,,,,"1.29",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-12",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-13",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-14",,,,,,"0.19",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-15",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-16",,,,,,"0.04",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-17",,,,,,"1.66",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-18",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-19",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-20",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-21",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-22",,,,,,"0.99",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-23",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-24",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-25",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-26",,,,,,"0.75",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-27",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-28",,,,,,"0.05",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-29",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-30",,,,,,"1.28",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-07-31",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-01",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-02",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-03",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-04",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-05",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-07",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-08",,,,,,"0.29",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-09",,,,,,"1.82",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-10",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-11",,,,,,"0.32",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-12",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-13",,,,,,"0.07",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-14",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-15",,,,,,"0.32",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-16",,,,,,"0.44",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-17",,,,,,"0.00",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-18",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-19",,,,,,"0.74",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-20",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-21",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-22",,,,,,"0.24",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-23",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-24",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-25",,,,,,"0.86",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-26",,,,,,"1.41",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-28",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-29",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-30",,,,,,"0.39",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-08-31",,,,,,"0.21",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-01",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-02",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-03",,,,,,"0.01",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-04",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-05",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-06",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-07",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-08",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-09",,,,,,"0.03",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-10",,,,,,"0.21",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-11",,,,,,"0.40",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-12",,,,,,"0.32",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-13",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-14",,,,,,"0.86",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-15",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-16",,,,,,"0.09",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-17",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-19",,,,,,"3.23",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-20",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-21",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-22",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-23",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-24",,,,,,"0.21",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-25",,,,,,"0.18",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-26",,,,,,"0.15",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-27",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-28",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-29",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-09-30",,,,,,"0.67",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-01",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-02",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-03",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-04",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-05",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-06",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-07",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-08",,,,,,"0.21",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-09",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-10",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-11",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-12",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-13",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-14",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-15",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-16",,,,,,"0.04",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-17",,,,,,"0.02",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-18",,,,,,"0.06",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-19",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-20",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-21",,,,,,"0.03",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-26","    5",,"0.75",,,,,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-27",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-28",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-29",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-30",,,,,,"0.51",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-10-31",,,,,,"0.38",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-01",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-02",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-03",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-04",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-05",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-06",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-07",,,,,,"0.06",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-08",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-09",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-10",,,,,,"0.14",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-11",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-12",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-13",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-14",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-15",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-16",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-17",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-18",,,,,,"0.02",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-19",,,,,,"0.14",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-20",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-21",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-22",,,,,,"0.60",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-23",,,,,,"0.48",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-24",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-25",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-26",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-27",,,,,,"0.31",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-28",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-29",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-11-30",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-01",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-02",,,,,,"0.06",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-03",,,,,,"0.00",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-04",,,,,,"1.00",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-05",,,,,,"0.00",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-06",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-07",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-08",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-09",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-10",,,,,,"0.00",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-11",,,,,,"2.77",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-12",,,,,,"0.20",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-13",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-14",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-15",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-16",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-17",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-18",,,,,,"1.14",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-19",,,,,,"1.78",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-20",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-21",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-22",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-23",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-24",,,,,,"0.00",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-25",,,,,,"0.03",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-26",,,,,,"0.01",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-27",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-28",,,,,,"0.23",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-29",,,,,,"0.59",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-30",,,,,,"0.03",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2023-12-31",,,,,,"0.15",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-01",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-02",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-03",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-04",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-05",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-06",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-07",,,,,,"0.73",,"2.6",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-08",,,,,,"0.47",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-09",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-10",,,,,,"2.82",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-11",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-12",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-13",,,,,,"0.94",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-14",,,,,,"0.25",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-15",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-16",,,,,,"0.07",,"1.1",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-17",,,,,,"0.43",,,,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-18",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-19",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAMD0186","WATERTOWN 1.1 NW, MA US","2024-01-20",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-01",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-02",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-03",,,,,,"1.44",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-04",,,,,,"0.06",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-05",,,,,,"0.01",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-06",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-07",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-08",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-09",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-10",,,,,,"0.05",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-11",,,,,,"0.64",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-12",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-13",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-14",,,,,,"0.08",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-15",,,,,,"0.36",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-16",,,,,,"0.23",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-17",,,,,,"1.07",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-18",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-19",,,,,,"0.19",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-20",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-25","    4",,"1.03",,,,,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-26",,,,,,"0.09",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-27",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-28",,,,,,"0.04",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-29",,,,,,"0.00",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-30",,,,,,"1.27",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-07-31",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-01",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-02",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-03",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-04",,,,,,"0.02",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-05",,,,,,"0.02",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-06",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-07",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-08",,,,,,"0.03",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-09",,,,,,"3.12",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-10",,,,,,"0.00",,"0.0",,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-13","    3",,"1.90",,,,,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-14",,,,,,"0.14",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-15",,,,,,"0.15",,,,,,,,,,
"US1MAES0086","WEST NEWBURY 1.1 ESE, MA US","2023-08-16",,,,,,"0.65",,,,,,,,,,
